tweet_id,favorite_count,retweet_count,retweeted
750132105863102464,3572,1279,False
750117059602808832,4291,1290,False
750101899009982464,3012,828,False
750086836815486976,2148,524,False
750071704093859840,7749,3275,False
750056684286914561,3134,883,False
750041628174217216,3139,606,False
750026558547456000,2695,775,False
750011400160841729,3216,893,False
749996283729883136,3035,802,False
749981277374128128,5069,2429,False
749774190421639168,4626,1302,False
749417653287129088,6051,1620,False
749403093750648834,2593,529,False
749395845976588288,8475,3388,False
749317047558017024,5437,2208,False
749075273010798592,5698,2049,False
749064354620928000,4760,1500,False
749036806121881602,3060,787,False
748977405889503236,10652,3349,False
748932637671223296,5745,2212,False
748705597323898880,2746,937,False
748699167502000129,4686,1559,False
748692773788876800,4198,1316,False
748575535303884801,5999,1948,False
748568946752774144,2174,663,False
748346686624440324,5158,1216,False
748337862848962560,7542,4037,False
748324050481647620,3639,744,False
748307329658011649,3632,700,False
748220828303695873,13964,7654,False
747963614829678593,5706,2102,False
747933425676525569,6531,2503,False
747885874273214464,2897,953,False
747844099428986880,2784,737,False
747816857231626240,4785,1143,False
747651430853525504,1369,152,False
747648653817413632,12726,5762,False
747600769478692864,2298,550,False
747594051852075008,3627,1043,False
747512671126323200,5456,1585,False
747461612269887489,3826,1027,False
747439450712596480,5355,1885,False
747242308580548608,0,2868,False
747219827526344708,5192,1541,False
747204161125646336,3327,904,False
747103485104099331,9440,3910,False
746906459439529985,2860,292,False
746872823977771008,5904,2100,False
746818907684614144,5257,1714,False
746790600704425984,4805,1577,False
746757706116112384,9444,3845,False
746726898085036033,5961,1763,False
746542875601690625,4965,1851,False
746521445350707200,0,970,False
746507379341139972,4595,1070,False
746369468511756288,6107,1608,False
746131877086527488,6817,2163,False
746056683365994496,3518,801,False
745789745784041472,3964,1050,False
745712589599014916,6905,2289,False
745433870967832576,6988,2494,False
745422732645535745,8457,2394,False
745314880350101504,7084,2708,False
745074613265149952,7718,3414,False
745057283344719872,7165,2206,False
744995568523612160,2936,604,False
744971049620602880,7763,2640,False
744709971296780288,5532,1537,False
744334592493166593,6686,2067,False
744234799360020481,154048,76350,False
744223424764059648,1638,356,False
743980027717509120,4111,1072,False
743895849529389061,3601,949,False
743835915802583040,0,2031,False
743609206067040256,4399,1355,False
743595368194129920,18058,6400,False
743545585370791937,3479,922,False
743510151680958465,7822,3671,False
743253157753532416,4159,1199,False
743222593470234624,6104,1875,False
743210557239623680,3784,1337,False
742534281772302336,6965,3508,False
742528092657332225,4350,1932,False
742465774154047488,7144,3847,False
742423170473463808,9674,3686,False
742385895052087300,6698,1928,False
742161199639494656,4257,1340,False
742150209887731712,5029,1516,False
741793263812808706,4470,1486,False
741743634094141440,8046,2693,False
741438259667034112,3632,808,False
741303864243200000,8641,3141,False
741099773336379392,9828,5404,False
741067306818797568,9375,3034,False
740995100998766593,6256,2677,False
740711788199743490,3348,918,False
740699697422163968,2799,766,False
740676976021798912,17871,6691,False
740373189193256964,34485,13066,False
740365076218183684,2421,422,False
740359016048689152,3243,848,False
740214038584557568,6580,1923,False
739979191639244800,19623,5805,False
739932936087216128,3989,1056,False
739844404073074688,3744,842,False
739623569819336705,3705,1330,False
739606147276148736,5300,1620,False
739544079319588864,38838,20784,False
739485634323156992,7036,2868,False
739238157791694849,113902,56768,False
738891149612572673,108,6,False
738885046782832640,3711,1119,False
738883359779196928,3244,775,False
738537504001953792,5001,1495,False
738402415918125056,3198,810,False
738184450748633089,4247,1192,False
738166403467907072,8622,3284,False
738156290900254721,2456,626,False
737826014890496000,5172,1732,False
737800304142471168,9811,3391,False
737678689543020544,4957,1281,False
737445876994609152,10061,4357,False
737322739594330112,3544,795,False
737310737551491075,14396,7260,False
736736130620620800,4172,1691,False
736392552031657984,17382,7211,False
736365877722001409,3895,1212,False
736225175608430592,7964,2720,False
736010884653420544,7738,2914,False
735991953473572864,3523,1121,False
735648611367784448,3964,1080,False
735635087207878657,6055,2299,False
735274964362878976,12788,4914,False
735256018284875776,3264,860,False
735137028879360001,3070,951,False
734912297295085568,2700,516,False
734787690684657664,12293,6155,False
734776360183431168,2456,527,False
734559631394082816,1461,387,False
733828123016450049,3512,760,False
733822306246479872,3591,1001,False
733482008106668032,3077,926,False
733460102733135873,4111,1249,False
733109485275860992,49276,16472,False
732732193018155009,2388,525,False
732726085725589504,3484,872,False
732585889486888962,3598,764,False
732375214819057664,7922,2458,False
732005617171337216,14602,5268,False
731285275100512256,3420,974,False
731156023742988288,3763,1238,False
730924654643314689,6019,1935,False
730573383004487680,4788,2086,False
730427201120833536,3420,1022,False
730211855403241472,3744,1036,False
730196704625098752,4741,1850,False
729854734790754305,3952,1098,False
729838605770891264,1689,373,False
729823566028484608,3898,1220,False
729463711119904772,5673,2267,False
729113531270991872,1841,313,False
728986383096946689,3080,802,False
728760639972315136,4581,1661,False
728751179681943552,2706,663,False
728653952833728512,3249,1011,False
728409960103686147,4806,1948,False
728387165835677696,3628,940,False
728046963732717569,4212,1171,False
728035342121635841,4469,1628,False
728015554473250816,4043,1083,False
727685679342333952,2903,629,False
727644517743104000,5741,1704,False
727524757080539137,4384,1188,False
727314416056803329,3274,721,False
727286334147182592,2991,793,False
727175381690781696,3836,1355,False
727155742655025152,3553,1296,False
726935089318363137,6730,2380,False
726887082820554753,3754,1488,False
726828223124897792,3489,980,False
726224900189511680,4338,1117,False
725842289046749185,6932,2604,False
725786712245440512,4090,1338,False
725729321944506368,5101,1743,False
725458796924002305,1390,601,False
724983749226668032,3655,1278,False
724771698126512129,2298,620,False
724405726123311104,5173,1612,False
724049859469295616,4242,1734,False
724046343203856385,2607,543,False
724004602748780546,4107,1504,False
723912936180330496,3803,1205,False
723688335806480385,7513,2864,False
723673163800948736,2952,866,False
723179728551723008,5198,1818,False
722974582966214656,4022,1528,False
722613351520608256,4860,1599,False
721503162398597120,4529,1785,False
721001180231503872,2479,596,False
720785406564900865,3048,748,False
720775346191278080,2408,643,False
720415127506415616,4044,1460,False
720389942216527872,6230,2440,False
720340705894408192,2806,951,False
720059472081784833,3787,1098,False
720043174954147842,4813,1957,False
719991154352222208,4739,1695,False
719704490224398336,4442,1389,False
719551379208073216,4945,1849,False
719367763014393856,2736,727,False
719339463458033665,4345,1201,False
719332531645071360,3356,923,False
718971898235854848,3418,1049,False
718939241951195136,5141,1712,False
718631497683582976,18480,7834,False
718613305783398402,2388,470,False
718540630683709445,2404,992,False
718460005985447936,2642,512,False
718454725339934721,4757,1478,False
718246886998687744,1865,485,False
718234618122661888,3793,962,False
717841801130979328,2403,590,False
717790033953034240,2823,1084,False
717537687239008257,5653,1808,False
717428917016076293,1581,435,False
717421804990701568,3097,819,False
717047459982213120,6163,1880,False
717009362452090881,3178,940,False
716802964044845056,4191,1143,False
716791146589110272,8015,1539,False
716730379797970944,1208,416,False
716447146686459905,12781,5726,False
716439118184652801,2332,203,False
716285507865542656,2713,1028,False
716080869887381504,6640,1852,False
715928423106027520,3127,858,False
715758151270801409,3649,1400,False
715733265223708672,4559,1649,False
715704790270025728,2732,557,False
715696743237730304,3833,1262,False
715680795826982913,4212,1571,False
715360349751484417,5361,1526,False
715342466308784130,2988,676,False
715220193576927233,2374,633,False
715200624753819648,5040,1834,False
715009755312439296,4067,1196,False
714982300363173890,3653,1009,False
714962719905021952,7208,4151,False
714957620017307648,4059,1374,False
714631576617938945,3209,968,False
714606013974974464,3551,904,False
714485234495041536,2620,1099,False
714258258790387713,2972,707,False
714251586676113411,3204,816,False
714214115368108032,2228,849,False
714141408463036416,4234,1361,False
713919462244790272,3230,776,False
713909862279876608,1860,526,False
713900603437621249,2778,721,False
713761197720473600,4764,1337,False
713411074226274305,4349,1272,False
713177543487135744,7079,2780,False
713175907180089344,4370,1439,False
712809025985978368,18675,6576,False
712717840512598017,12087,4849,False
712668654853337088,4099,1187,False
712438159032893441,5215,1528,False
712309440758808576,238,25,False
712097430750289920,3706,1009,False
712092745624633345,2881,864,False
712085617388212225,3217,475,False
712065007010385924,2214,606,False
711998809858043904,0,125,False
711968124745228288,7894,2247,False
711743778164514816,2787,966,False
711732680602345472,8650,4000,False
711694788429553666,32219,17925,False
711652651650457602,3781,893,False
711363825979756544,3571,1105,False
711306686208872448,3236,719,False
711008018775851008,2943,596,False
710997087345876993,4479,1353,False
710844581445812225,2500,669,False
710833117892898816,2637,519,False
710658690886586372,2261,546,False
710609963652087808,4704,2322,False
710588934686908417,4442,1817,False
710296729921429505,2330,718,False
710283270106132480,2110,510,False
710272297844797440,4445,1222,False
710269109699739648,2343,1090,False
710153181850935296,2853,872,False
710140971284037632,2705,857,False
710117014656950272,5367,1942,False
709918798883774466,3429,1067,False
709901256215666688,651,99,False
709852847387627521,3449,1176,False
709566166965075968,3477,1176,False
709556954897764353,3224,1047,False
709519240576036864,1468,231,False
709449600415961088,2174,558,False
709409458133323776,2562,664,False
709225125749587968,2371,562,False
709207347839836162,12266,5640,False
709198395643068416,2396,631,False
709179584944730112,1967,656,False
709158332880297985,2001,408,False
709042156699303936,4638,1591,False
708853462201716736,1770,647,False
708845821941387268,2928,876,False
708834316713893888,1655,491,False
708810915978854401,16149,6771,False
708738143638450176,2699,791,False
708711088997666817,2487,701,False
708479650088034305,2496,666,False
708469915515297792,3047,800,False
708400866336894977,15656,9830,False
708356463048204288,3510,1288,False
708349470027751425,2303,720,False
708149363256774660,4214,1520,False
708130923141795840,3314,833,False
708119489313951744,2642,962,False
708109389455101952,1915,540,False
708026248782585858,4314,1886,False
707995814724026368,3077,1105,False
707983188426153984,49,2,False
707969809498152960,2647,944,False
707776935007539200,3225,938,False
707741517457260545,2439,598,False
707738799544082433,4005,2407,False
707693576495472641,3334,966,False
707629649552134146,2525,852,False
707610948723478529,16657,6204,False
707420581654872064,2231,679,False
707411934438625280,2262,586,False
707387676719185920,3435,1254,False
707377100785885184,3215,1069,False
707315916783140866,2427,629,False
707297311098011648,2716,766,False
707059547140169728,2545,658,False
707038192327901184,2146,765,False
707021089608753152,4007,1327,False
707014260413456384,2270,585,False
706904523814649856,14308,7690,False
706901761596989440,2014,575,False
706681918348251136,3245,956,False
706644897839910912,2527,1066,False
706593038911545345,2117,619,False
706538006853918722,3413,1401,False
706516534877929472,3062,1014,False
706346369204748288,3387,906,False
706310011488698368,20901,7744,False
706291001778950144,1671,470,False
706265994973601792,2681,917,False
706169069255446529,3831,2157,False
706166467411222528,5066,1572,False
706153300320784384,1457,379,False
705975130514706432,3051,716,False
705970349788291072,3118,876,False
705898680587526145,2320,539,False
705786532653883392,1898,507,False
705591895322394625,3113,1125,False
705475953783398401,2905,889,False
705442520700944385,4347,1589,False
705428427625635840,3750,1642,False
705239209544720384,2952,734,False
705223444686888960,2546,782,False
705102439679201280,2105,508,False
705066031337840642,2147,611,False
704871453724954624,4207,1094,False
704859558691414016,2216,528,False
704847917308362754,4980,1493,False
704819833553219584,2591,963,False
704761120771465216,6525,2868,False
704499785726889984,2859,993,False
704491224099647488,737,75,False
704480331685040129,3330,1048,False
704364645503647744,7833,3476,False
704347321748819968,1550,344,False
704134088924532736,1479,448,False
704113298707505153,1815,561,False
704054845121142784,2872,896,False
703774238772166656,1812,449,False
703769065844768768,3217,1121,False
703631701117943808,2529,669,False
703611486317502464,3770,1498,False
703425003149250560,3743,1339,False
703407252292673536,2395,681,False
703382836347330562,3453,1119,False
703356393781329922,1878,378,False
703268521220972544,1949,536,False
703079050210877440,7258,3008,False
703041949650034688,25863,12201,False
702932127499816960,2535,708,False
702899151802126337,1590,445,False
702684942141153280,3173,1055,False
702671118226825216,2163,550,False
702598099714314240,12024,3366,False
702539513671897089,2833,941,False
702332542343577600,3127,1517,False
702321140488925184,3224,1023,False
702276748847800320,2425,755,False
702217446468493312,4690,1315,False
701981390485725185,3390,966,False
701952816642965504,3787,1005,False
701889187134500865,3480,1360,False
701805642395348998,3348,1641,False
701601587219795968,2064,441,False
701570477911896070,2770,909,False
701545186879471618,2619,598,False
701214700881756160,11990,4986,False
700890391244103680,2187,558,False
700864154249383937,2555,608,False
700847567345688576,2409,494,False
700796979434098688,2397,919,False
700747788515020802,22443,9087,False
700518061187723268,2565,781,False
700505138482569216,2257,555,False
700462010979500032,4056,1752,False
700167517596164096,2593,715,False
700151421916807169,2208,657,False
700143752053182464,7399,2657,False
700062718104104960,2608,676,False
700029284593901568,2043,575,False
700002074055016451,3256,1310,False
699801817392291840,3007,934,False
699788877217865730,2195,500,False
699779630832685056,2693,1207,False
699775878809702401,1931,593,False
699691744225525762,10118,4518,False
699446877801091073,5854,2562,False
699434518667751424,2128,503,False
699423671849451520,1337,319,False
699413908797464576,2046,618,False
699370870310113280,1860,430,False
699323444782047232,3092,847,False
699088579889332224,2211,619,False
699079609774645248,2408,640,False
699072405256409088,2918,1169,False
699060279947165696,3675,1765,False
699036661657767936,2564,1177,False
698989035503689728,3285,954,False
698953797952008193,2633,889,False
698907974262222848,2497,610,False
698710712454139905,2421,663,False
698703483621523456,1427,368,False
698635131305795584,1275,336,False
698549713696649216,2281,614,False
698355670425473025,1815,435,False
698342080612007937,2230,942,False
698262614669991936,4681,1961,False
698195409219559425,16485,5844,False
698178924120031232,2768,727,False
697995514407682048,1496,328,False
697990423684476929,3232,1267,False
697943111201378304,2351,661,False
697881462549430272,2966,1150,False
697630435728322560,1713,529,False
697616773278015490,3101,991,False
697596423848730625,2964,1236,False
697575480820686848,2012,490,False
697516214579523584,2015,1090,False
697482927769255936,2376,655,False
697463031882764288,3362,1372,False
697270446429966336,4615,1838,False
697259378236399616,3244,981,False
697255105972801536,2993,1136,False
697242256848379904,2472,654,False
696900204696625153,3115,1002,False
696894894812565505,2313,669,False
696886256886657024,4765,1757,False
696877980375769088,2407,696,False
696754882863349760,1460,355,False
696744641916489729,2036,917,False
696713835009417216,2340,636,False
696518437233913856,3843,1681,False
696490539101908992,1194,139,False
696488710901260288,2474,1000,False
696405997980676096,3147,1134,False
696100768806522880,1893,636,False
695816827381944320,2967,1140,False
695794761660297217,3110,751,False
695767669421768709,1823,724,False
695629776980148225,4492,2049,False
695446424020918272,4331,1776,False
695409464418041856,8529,3498,False
695314793360662529,3569,1420,False
695095422348574720,2593,600,False
695074328191332352,2799,1070,False
695064344191721472,1580,580,False
695051054296211456,2618,777,False
694925794720792577,2648,899,False
694905863685980160,2706,917,False
694669722378485760,35217,14052,False
694356675654983680,1480,281,False
694352839993344000,2000,601,False
694342028726001664,1553,477,False
694329668942569472,1962,491,False
694206574471057408,4098,1997,False
694183373896572928,2907,911,False
694001791655137281,3343,1002,False
693993230313091072,1845,394,False
693942351086120961,1720,359,False
693647888581312512,2635,572,False
693644216740769793,1325,122,False
693642232151285760,2496,405,False
693629975228977152,2404,777,False
693622659251335168,1509,367,False
693590843962331137,4962,1913,False
693582294167244802,1615,241,False
693486665285931008,1742,621,False
693280720173801472,3294,1212,False
693267061318012928,2342,799,False
693262851218264065,2170,488,False
693231807727280129,2827,722,False
693155686491000832,7757,3143,False
693109034023534592,1682,597,False
693095443459342336,1819,449,False
692919143163629568,2632,735,False
692905862751522816,2384,851,False
692901601640583168,1730,591,False
692894228850999298,2224,781,False
692828166163931137,2810,867,False
692752401762250755,6689,3564,False
692568918515392513,4284,1501,False
692535307825213440,3104,1333,False
692530551048294401,1803,405,False
692423280028966913,1450,223,False
692417313023332352,9208,3386,False
692187005137076224,2497,798,False
692158366030913536,2117,776,False
692142790915014657,1621,386,False
692041934689402880,3352,1240,False
692017291282812928,2843,934,False
691820333922455552,3900,1621,False
691793053716221953,8006,4137,False
691756958957883396,2801,975,False
691675652215414786,1924,499,False
691483041324204033,2348,552,False
691459709405118465,3985,1119,False
691444869282295808,2601,834,False
691416866452082688,18988,7472,False
691321916024623104,2526,644,False
691096613310316544,2924,863,False
691090071332753408,1698,326,False
690989312272396288,5804,2814,False
690959652130045952,3518,1219,False
690938899477221376,4019,1904,False
690932576555528194,3226,994,False
690735892932222976,3717,1240,False
690728923253055490,2142,508,False
690690673629138944,2295,803,False
690649993829576704,1281,271,False
690607260360429569,292,18,False
690597161306841088,1923,589,False
690400367696297985,1858,441,False
690374419777196032,3201,829,False
690360449368465409,2630,864,False
690348396616552449,1485,503,False
690248561355657216,1650,408,False
690021994562220032,2744,1007,False
690015576308211712,2447,716,False
690005060500217858,3608,1648,False
689999384604450816,1397,360,False
689993469801164801,1435,441,False
689977555533848577,1347,436,False
689905486972461056,2407,689,False
689877686181715968,2990,1138,False
689835978131935233,2137,734,False
689661964914655233,3177,909,False
689659372465688576,10202,3771,False
689623661272240129,2195,628,False
689599056876867584,11461,5396,False
689557536375177216,2008,448,False
689517482558820352,3347,1397,False
689289219123089408,2223,919,False
689283819090870273,3212,1077,False
689280876073582592,1953,692,False
689275259254616065,1127,241,False
689255633275777024,2513,1061,False
689154315265683456,3028,978,False
689143371370250240,1991,498,False
688916208532455424,2670,847,False
688908934925697024,2085,747,False
688898160958271489,2060,766,False
688894073864884227,2201,669,False
688828561667567616,1361,364,False
688804835492233216,950,190,False
688789766343622656,2185,651,False
688547210804498433,2550,682,False
688519176466644993,2279,714,False
688385280030670848,9136,4389,False
688211956440801280,2202,811,False
688179443353796608,2104,575,False
688116655151435777,2781,758,False
688064179421470721,1706,354,False
687841446767013888,5377,2452,False
687826841265172480,2707,1098,False
687818504314159109,2443,931,False
687807801670897665,2357,702,False
687732144991551489,1722,649,False
687704180304273409,2392,823,False
687664829264453632,1904,502,False
687494652870668288,1866,563,False
687480748861947905,1576,233,False
687476254459715584,1949,522,False
687460506001633280,2027,537,False
687399393394311168,1859,604,False
687317306314240000,19815,8977,False
687312378585812992,4284,1856,False
687127927494963200,5342,2223,False
687124485711986689,2144,495,False
687109925361856513,5699,2402,False
687102708889812993,2313,956,False
687096057537363968,2198,594,False
686947101016735744,8496,3127,False
686760001961103360,3465,1354,False
686749460672679938,3424,1420,False
686730991906516992,4070,1173,False
686683045143953408,2775,783,False
686618349602762752,3645,1335,False
686606069955735556,1859,535,False
686394059078897668,1714,680,False
686386521809772549,3204,862,False
686377065986265092,2166,552,False
686358356425093120,2147,654,False
686286779679375361,3942,1629,False
686050296934563840,2180,713,False
686035780142297088,1132,114,False
686034024800862208,3033,1121,False
686007916130873345,2439,399,False
686003207160610816,1799,611,False
685973236358713344,2067,513,False
685943807276412928,1601,579,False
685906723014619143,7370,2806,False
685681090388975616,1997,119,False
685667379192414208,2323,552,False
685663452032069632,3174,1422,False
685641971164143616,2882,760,False
685547936038666240,32344,15267,False
685532292383666176,2987,1136,False
685325112850124800,9289,3879,False
685321586178670592,2601,623,False
685315239903100929,3250,1019,False
685307451701334016,2040,429,False
685268753634967552,3044,1175,False
685198997565345792,2301,653,False
685169283572338688,4044,1401,False
684969860808454144,2355,360,False
684959798585110529,6712,3055,False
684940049151070208,3161,1021,False
684926975086034944,3426,455,False
684914660081053696,3451,1419,False
684902183876321280,1832,517,False
684880619965411328,2050,794,False
684830982659280897,34414,21205,False
684800227459624960,2692,981,False
684594889858887680,8760,3438,False
684588130326986752,4056,1378,False
684567543613382656,2964,1186,False
684538444857667585,2608,928,False
684481074559381504,3818,1145,False
684460069371654144,1934,546,False
684241637099323392,7978,3197,False
684225744407494656,1207,202,False
684222868335505415,3752,1330,False
684200372118904832,2116,1017,False
684195085588783105,1870,496,False
684188786104872960,3435,1144,False
684177701129875456,1988,652,False
684147889187209216,2942,1488,False
684122891630342144,1976,461,False
684097758874210310,4047,1402,False
683857920510050305,3746,1097,False
683852578183077888,1904,339,False
683849932751646720,2560,940,False
683834909291606017,2578,1090,False
683828599284170753,2751,1046,False
683773439333797890,3290,1316,False
683742671509258241,6354,3227,False
683515932363329536,7204,2821,False
683498322573824003,3117,942,False
683481228088049664,2618,976,False
683462770029932544,2383,659,False
683449695444799489,3820,1578,False
683391852557561860,7519,2355,False
683357973142474752,2858,900,False
683142553609318400,2826,1017,False
683111407806746624,3341,891,False
683098815881154561,2128,642,False
683078886620553216,1956,550,False
683030066213818368,2130,726,False
682962037429899265,36128,16134,False
682808988178739200,1750,165,False
682788441537560576,2436,1084,False
682750546109968385,1496,427,False
682697186228989953,1293,355,False
682662431982772225,3006,1053,False
682638830361513985,2042,583,False
682429480204398592,3373,1129,False
682406705142087680,7427,1722,False
682393905736888321,2194,654,False
682389078323662849,1630,449,False
682303737705140231,2998,953,False
682259524040966145,4054,1173,False
682242692827447297,3180,1132,False
682088079302213632,17884,9624,False
682059653698686977,4849,1635,False
682047327939461121,3134,920,False
682032003584274432,6467,1954,False
682003177596559360,3063,1483,False
681981167097122816,2760,1011,False
681891461017812993,2423,796,False
681694085539872773,12582,3973,False
681679526984871937,1738,430,False
681654059175129088,2588,906,False
681610798867845120,1866,453,False
681579835668455424,3488,1269,False
681523177663676416,14026,5621,False
681340665377193984,1609,272,False
681339448655802368,9108,3996,False
681320187870711809,2599,722,False
681302363064414209,3852,1774,False
681297372102656000,3155,928,False
681281657291280384,3173,1076,False
681261549936340994,1432,265,False
681242418453299201,1458,517,False
681231109724700672,2366,470,False
681193455364796417,3622,1440,False
680970795137544192,2376,643,False
680959110691590145,4492,1960,False
680940246314430465,3143,1018,False
680934982542561280,2056,425,False
680913438424612864,2361,607,False
680889648562991104,1728,356,False
680836378243002368,3398,1291,False
680805554198020098,2115,650,False
680801747103793152,2337,801,False
680798457301471234,2790,1007,False
680609293079592961,2573,681,False
680583894916304897,3557,1300,False
680497766108381184,4156,1863,False
680494726643068929,1683,476,False
680473011644985345,2492,730,False
680440374763077632,1419,487,False
680221482581123072,1439,286,False
680206703334408192,2772,1132,False
680191257256136705,2104,482,False
680176173301628928,3815,1505,False
680161097740095489,2277,718,False
680145970311643136,3536,1697,False
680130881361686529,2242,913,False
680115823365742593,2665,877,False
680100725817409536,3502,1335,False
680085611152338944,12557,8761,False
680070545539371008,2531,835,False
679877062409191424,1948,635,False
679872969355714560,2147,647,False
679862121895714818,2403,600,False
679854723806179328,2794,1194,False
679844490799091713,2321,740,False
679828447187857408,35511,13626,False
679777920601223168,3041,1070,False
679736210798047232,2050,770,False
679729593985699840,2121,803,False
679722016581222400,1627,456,False
679530280114372609,4682,2028,False
679527802031484928,2583,703,False
679511351870550016,3284,1230,False
679503373272485890,3103,1429,False
679475951516934144,2049,621,False
679462823135686656,30838,18264,False
679405845277462528,2316,1167,False
679158373988876288,20775,7801,False
679148763231985668,2719,995,False
679132435750195208,2915,1120,False
679111216690831360,5832,2510,False
679062614270468097,16532,7825,False
679047485189439488,2197,644,False
679001094530465792,2766,1185,False
678991772295516161,2238,1119,False
678969228704284672,1600,441,False
678800283649069056,2507,865,False
678798276842360832,3374,1121,False
678774928607469569,2743,877,False
678767140346941444,3442,1319,False
678764513869611008,1595,461,False
678755239630127104,6919,3169,False
678740035362037760,3652,1618,False
678708137298427904,5460,2353,False
678675843183484930,2785,1410,False
678643457146150913,1994,388,False
678446151570427904,3903,1492,False
678424312106393600,5328,2463,False
678410210315247616,4096,1742,False
678399652199309312,78136,30866,False
678396796259975168,1552,402,False
678389028614488064,1820,407,False
678380236862578688,2374,877,False
678341075375947776,1692,514,False
678334497360859136,1269,241,False
678278586130948096,11134,5900,False
678255464182861824,1546,353,False
678023323247357953,1859,370,False
678021115718029313,13243,6123,False
677961670166224897,3326,1632,False
677918531514703872,1300,394,False
677895101218201600,4692,2001,False
677716515794329600,2963,946,False
677700003327029250,3305,1399,False
677698403548192770,1197,309,False
677687604918272002,2427,817,False
677673981332312066,3236,1451,False
677662372920729601,1893,920,False
677644091929329666,1798,774,False
677573743309385728,2075,678,False
677565715327688705,1262,445,False
677557565589463040,2379,1118,False
677547928504967168,6744,3557,False
677530072887205888,1033,221,False
677335745548390400,2960,1704,False
677334615166730240,1308,275,False
677331501395156992,1052,227,False
677328882937298944,3544,1450,False
677314812125323265,1595,517,False
677301033169788928,1199,390,False
677269281705472000,1917,683,False
677228873407442944,3450,1582,False
677187300187611136,2656,884,False
676975532580409345,2683,1026,False
676957860086095872,2175,784,False
676949632774234114,1268,382,False
676948236477857792,2088,832,False
676946864479084545,1681,352,False
676942428000112642,2001,722,False
676936541936185344,12331,4758,False
676916996760600576,2885,1746,False
676897532954456065,2179,704,False
676864501615042560,2032,682,False
676821958043033607,22210,14976,False
676819651066732545,1757,638,False
676811746707918848,1380,409,False
676776431406465024,4834,1953,False
676617503762681856,2792,923,False
676613908052996102,1044,193,False
676606785097199616,1837,415,False
676603393314578432,1127,368,False
676593408224403456,4400,2073,False
676590572941893632,891,116,False
676588346097852417,2230,752,False
676582956622721024,1155,263,False
676575501977128964,2490,1073,False
676533798876651520,1820,531,False
676496375194980353,1470,510,False
676470639084101634,11227,4493,False
676440007570247681,1666,637,False
676430933382295552,1352,327,False
676263575653122048,2014,516,False
676237365392908289,1165,273,False
676219687039057920,73839,29825,False
676215927814406144,1675,552,False
676191832485810177,2200,993,False
676146341966438401,1854,635,False
676121918416756736,2090,1120,False
676101918813499392,2734,1121,False
676098748976615425,2887,1359,False
676089483918516224,1264,420,False
675898130735476737,1552,550,False
675891555769696257,2044,820,False
675888385639251968,2285,920,False
675878199931371520,4024,1349,False
675870721063669760,1564,542,False
675853064436391936,2592,1238,False
675849018447167488,906,137,False
675845657354215424,2184,841,False
675822767435051008,1469,516,False
675820929667219457,1007,225,False
675798442703122432,9885,3293,False
675781562965868544,1564,450,False
675740360753160193,1123,327,False
675710890956750848,1812,778,False
675707330206547968,1896,653,False
675706639471788032,623,90,False
675534494439489536,1769,394,False
675531475945709568,1139,365,False
675522403582218240,998,274,False
675517828909424640,1239,448,False
675501075957489664,16518,5590,False
675497103322386432,3014,1229,False
675489971617296384,1243,566,False
675483430902214656,1774,937,False
675432746517426176,1461,546,False
675372240448454658,1616,496,False
675362609739206656,1018,221,False
675354435921575936,31232,16041,False
675349384339542016,3765,2170,False
675334060156301312,2649,1230,False
675166823650848770,3417,1513,False
675153376133427200,5983,2453,False
675149409102012420,3599,1607,False
675147105808306176,901,219,False
675146535592706048,1132,282,False
675145476954566656,2045,847,False
675135153782571009,1251,454,False
675113801096802304,1866,748,False
675111688094527488,919,239,False
675109292475830276,2685,1083,False
675047298674663426,1021,304,False
675015141583413248,2583,1121,False
675006312288268288,936,211,False
675003128568291329,1496,436,False
674999807681908736,2149,1053,False
674805413498527744,823,339,False
674800520222154752,2881,811,False
674793399141146624,2396,1036,False
674790488185167872,1052,240,False
674788554665512960,774,202,False
674781762103414784,1920,1135,False
674774481756377088,1063,448,False
674767892831932416,1741,740,False
674764817387900928,754,225,False
674754018082705410,1309,418,False
674752233200820224,1401,440,False
674743008475090944,1334,520,False
674742531037511680,462,49,False
674739953134403584,1054,368,False
674737130913071104,619,82,False
674690135443775488,1096,451,False
674670581682434048,1536,611,False
674664755118911488,874,235,False
674646392044941312,1369,461,False
674644256330530816,989,258,False
674638615994089473,1613,557,False
674632714662858753,1441,546,False
674606911342424069,898,93,False
674468880899788800,5962,1929,False
674447403907457024,1017,344,False
674436901579923456,1061,369,False
674422304705744896,1367,514,False
674416750885273600,660,130,False
674410619106390016,1147,437,False
674394782723014656,1446,543,False
674372068062928900,815,300,False
674330906434379776,542,72,False
674318007229923329,1343,494,False
674307341513269249,10851,6592,False
674291837063053312,14034,5554,False
674271431610523648,1494,693,False
674269164442398721,870,217,False
674265582246694913,1561,802,False
674262580978937856,1250,428,False
674255168825880576,1396,515,False
674082852460433408,727,157,False
674075285688614912,945,269,False
674063288070742018,6084,2066,False
674053186244734976,3140,1223,False
674051556661161984,1384,464,False
674045139690631169,1339,607,False
674042553264685056,687,119,False
674038233588723717,1056,399,False
674036086168010753,813,193,False
674024893172875264,1696,1156,False
674019345211760640,1077,287,False
674014384960745472,1488,603,False
674008982932058114,1139,336,False
673956914389192708,1866,902,False
673919437611909120,1119,352,False
673906403526995968,3023,1545,False
